EventTime,EventType,Event
0,AGENT_TYPE,ValueAgent
0,STARTING_CASH,10000000
1612483200000000000,HOLDINGS_UPDATED,{'CASH': 10000000}
1612483200008808680,FINAL_HOLDINGS,{ CASH: 10000000 }
1612483200008808680,FINAL_CASH_POSITION,10000000
1612483200008808680,MARKED_TO_MARKET,10000000
1612483200008808680,ENDING_CASH,10000000
1612483200008808680,FINAL_VALUATION,0.0
