EventTime,EventType,Event
0,AGENT_TYPE,ValueAgent
0,STARTING_CASH,10000000
1612483200000000000,HOLDINGS_UPDATED,{'CASH': 10000000}
1612483200015808828,FINAL_HOLDINGS,{ CASH: 10000000 }
1612483200015808828,FINAL_CASH_POSITION,10000000
1612483200015808828,MARKED_TO_MARKET,10000000
1612483200015808828,ENDING_CASH,10000000
1612483200015808828,FINAL_VALUATION,0.0
