EventTime,EventType,Event
1.6124832000017718e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1851)
1.6124832000017756e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3178)
1.6124832000017756e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3179)
1.6124832000017766e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1696)
1.6124832000017766e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1697)
1.6124832000017953e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2076)
1.6124832000017953e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2077)
1.6124832000017976e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1670)
1.6124832000017976e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1671)
1.612483200001798e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2114)
1.612483200001798e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2115)
1.6124832000018035e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2500)
1.6124832000018035e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2501)
1.6124832000018084e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1534)
1.6124832000018084e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1535)
1.6124832000018148e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3294)
1.6124832000018148e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3295)
1.6124832000018196e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2884)
1.6124832000018196e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2885)
1.6124832000018196e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2756)
1.6124832000018196e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2757)
1.6124832000018255e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2848)
1.6124832000018255e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2849)
1.6124832000018312e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2738)
1.6124832000018312e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2739)
1.6124832000018414e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3220)
1.6124832000018414e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3221)
1.6124832000018476e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1956)
1.6124832000018476e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1957)
1.6124832000018568e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1646)
1.6124832000018568e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1647)
1.6124832000018586e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2746)
1.6124832000018586e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2747)
1.6124832000018688e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2798)
1.6124832000018688e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2799)
1.612483200001869e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2604)
1.612483200001869e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2605)
1.6124832000018765e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2900)
1.6124832000018765e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2901)
1.6124832000018765e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1682)
1.6124832000018765e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1683)
1.61248320000188e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2862)
1.61248320000188e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2863)
1.612483200001881e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2378)
1.612483200001881e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2379)
1.6124832000018924e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1942)
1.6124832000018924e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1943)
1.6124832000018936e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1506)
1.6124832000018936e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1507)
1.6124832000018962e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1246)
1.6124832000018962e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1247)
1.6124832000018967e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1148)
1.6124832000018967e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1149)
1.6124832000018982e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3154)
1.6124832000018982e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3155)
1.6124832000019013e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1146)
1.6124832000019013e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1147)
1.6124832000019016e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1168)
1.6124832000019016e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1169)
1.612483200001904e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1992)
1.612483200001904e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1993)
1.6124832000019054e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2954)
1.6124832000019054e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2955)
1.6124832000019116e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2734)
1.6124832000019116e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2735)
1.6124832000019128e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1882)
1.6124832000019128e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1883)
1.612483200001914e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2082)
1.612483200001914e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2083)
1.6124832000019144e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2736)
1.6124832000019144e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2737)
1.6124832000019203e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2972)
1.6124832000019203e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2973)
1.6124832000019336e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2956)
1.6124832000019336e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2957)
1.6124832000019336e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2138)
1.6124832000019336e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2139)
1.6124832000019392e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1798)
1.6124832000019392e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1799)
1.6124832000019415e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1458)
1.6124832000019415e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1459)
1.612483200001948e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3006)
1.612483200001948e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3007)
1.6124832000019566e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3226)
1.6124832000019566e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3227)
1.6124832000019615e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1826)
1.6124832000019615e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1827)
1.612483200001963e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1856)
1.612483200001963e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1857)
1.6124832000019635e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2866)
1.6124832000019635e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2867)
1.6124832000019753e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2150)
1.6124832000019753e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2151)
1.6124832000019832e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2296)
1.6124832000019832e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2297)
1.612483200001988e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1528)
1.612483200001988e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1529)
1.6124832000019958e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1122)
1.6124832000019958e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1123)
1.6124832000019994e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1222)
1.6124832000019994e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1223)
1.6124832000020037e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3072)
1.6124832000020037e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3073)
1.6124832000020093e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3086)
1.6124832000020093e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3087)
1.6124832000020099e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2626)
1.6124832000020099e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2627)
1.6124832000020221e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1344)
1.6124832000020221e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1345)
1.6124832000020337e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2340)
1.6124832000020337e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2341)
1.6124832000020352e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1138)
1.6124832000020352e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1139)
1.612483200002038e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2224)
1.612483200002038e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2225)
1.612483200002044e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3316)
1.612483200002044e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3317)
1.6124832000020452e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3234)
1.6124832000020452e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3235)
1.6124832000020572e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2718)
1.6124832000020572e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2719)
1.6124832000020577e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1398)
1.6124832000020577e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1399)
1.612483200002061e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1412)
1.612483200002061e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1413)
1.6124832000020618e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1160)
1.6124832000020618e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1161)
1.612483200002063e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1946)
1.612483200002063e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1947)
1.6124832000020692e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1266)
1.6124832000020692e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1267)
1.6124832000020716e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3056)
1.6124832000020716e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3057)
1.6124832000020838e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2178)
1.6124832000020838e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2179)
1.6124832000020854e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1884)
1.6124832000020854e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1885)
1.6124832000020872e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3258)
1.6124832000020872e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3259)
1.612483200002092e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2944)
1.612483200002092e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2945)
1.6124832000021002e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1694)
1.6124832000021002e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1695)
1.6124832000021025e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1822)
1.6124832000021025e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1823)
1.6124832000021046e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2986)
1.6124832000021046e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2987)
1.6124832000021059e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1230)
1.6124832000021059e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1231)
1.6124832000021066e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3026)
1.6124832000021066e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3027)
1.6124832000021312e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2276)
1.6124832000021312e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2277)
1.6124832000021325e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1574)
1.6124832000021325e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1575)
1.612483200002136e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1804)
1.612483200002136e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1805)
1.6124832000021363e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3132)
1.6124832000021363e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3133)
1.6124832000021448e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2474)
1.6124832000021448e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2475)
1.612483200002153e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2480)
1.612483200002153e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2481)
1.612483200002156e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2576)
1.612483200002156e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2577)
1.6124832000021683e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1164)
1.6124832000021683e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1165)
1.6124832000021752e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2482)
1.6124832000021752e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2483)
1.6124832000021827e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2662)
1.6124832000021827e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2663)
1.6124832000021832e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1242)
1.6124832000021832e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1243)
1.6124832000022154e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1784)
1.6124832000022154e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1785)
1.6124832000022154e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2110)
1.6124832000022154e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2111)
1.6124832000022175e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1490)
1.6124832000022175e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1491)
1.6124832000022226e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3146)
1.6124832000022226e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3147)
1.6124832000022228e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1908)
1.6124832000022228e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1909)
1.6124832000022328e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2176)
1.6124832000022328e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2177)
1.612483200002234e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3266)
1.612483200002234e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3267)
1.6124832000022382e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2526)
1.6124832000022382e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2527)
1.6124832000022423e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1542)
1.6124832000022423e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1543)
1.6124832000022426e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2448)
1.6124832000022426e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2449)
1.612483200002244e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2012)
1.612483200002244e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2013)
1.6124832000022456e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3102)
1.6124832000022456e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3103)
1.612483200002246e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1758)
1.612483200002246e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1759)
1.6124832000022597e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1994)
1.6124832000022597e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1995)
1.6124832000022702e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2612)
1.6124832000022702e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2613)
1.6124832000022856e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2168)
1.6124832000022856e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2169)
1.6124832000022932e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2602)
1.6124832000022932e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2603)
1.6124832000023104e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1556)
1.6124832000023104e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1557)
1.612483200002312e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2806)
1.612483200002312e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2807)
1.6124832000023232e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2754)
1.6124832000023232e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2755)
1.6124832000023293e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3096)
1.6124832000023293e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3097)
1.6124832000023352e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1260)
1.6124832000023352e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1261)
1.6124832000023396e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1264)
1.6124832000023396e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1265)
1.6124832000023524e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2812)
1.6124832000023524e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2813)
1.6124832000023565e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2644)
1.6124832000023565e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2645)
1.6124832000023588e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3000)
1.6124832000023588e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3001)
1.612483200002361e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3270)
1.612483200002361e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3271)
1.612483200002371e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1454)
1.612483200002371e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1455)
1.612483200002378e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1296)
1.612483200002378e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1297)
1.61248320000239e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2836)
1.61248320000239e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2837)
1.6124832000023936e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1814)
1.6124832000023936e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1815)
1.6124832000023977e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1652)
1.6124832000023977e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1653)
1.6124832000024092e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1130)
1.6124832000024092e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1131)
1.6124832000024125e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1282)
1.6124832000024125e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1283)
1.612483200002415e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2582)
1.612483200002415e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2583)
1.6124832000024205e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2556)
1.6124832000024205e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2557)
1.6124832000024212e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2460)
1.6124832000024212e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2461)
1.6124832000024274e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1866)
1.6124832000024274e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1867)
1.6124832000024425e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2824)
1.6124832000024425e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2825)
1.612483200002448e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1562)
1.612483200002448e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1563)
1.6124832000024497e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1894)
1.6124832000024497e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1895)
1.6124832000024504e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2434)
1.6124832000024504e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2435)
1.6124832000024596e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1176)
1.6124832000024596e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1177)
1.612483200002463e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1786)
1.612483200002463e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1787)
1.612483200002466e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1272)
1.612483200002466e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1273)
1.6124832000024676e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3124)
1.6124832000024676e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=3125)
1.6124832000024689e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2846)
1.6124832000024689e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2847)
1.612483200002473e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2102)
1.612483200002473e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2103)
1.6124832000024799e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1322)
1.6124832000024799e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1323)
1.6124832000024878e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2640)
1.6124832000024878e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2641)
1.6124832000024986e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2374)
1.6124832000024986e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2375)
1.6124832000025014e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2610)
1.6124832000025014e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2611)
1.6124832000025024e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1608)
1.6124832000025024e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1609)
1.6124832000025285e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1318)
1.6124832000025285e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1319)
1.612483200002544e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2462)
1.612483200002544e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2463)
1.6124832000025467e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2768)
1.6124832000025467e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2769)
1.612483200002551e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2730)
1.612483200002551e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2731)
1.612483200002552e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=1776)
1.612483200002552e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=1777)
1.6124832000025728e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=2394)
1.6124832000025728e+18,MarketHoursRequestMsg,MarketHoursRequestMsg(message_id=2395)
1.6124832000025736e+18,MarketClosePriceRequestMsg,MarketClosePriceRequestMsg(message_id=3162)
